Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2015-06-30,172.53662109375,173.7687271714941,172.05885993366562,173.71842642616238,182925100
2015-07-01,173.91957092285156,174.36379820133322,173.13169226610069,174.1123456613946,135979900
2015-07-02,173.76036071777344,174.56500648911836,173.3412773094379,174.39737568366627,104373700
2015-07-06,173.2658233642578,174.045312265866,172.2684029327651,172.4695675474103,117975400
2015-07-07,174.35543823242188,174.48115812001242,171.07820340886838,173.4669835883587,173820200
2015-07-08,171.43020629882812,173.29931415537314,171.1955206840784,173.0143405930923,164020100
2015-07-09,171.74034118652344,173.7938597071695,171.6313882190003,173.53401730299444,144113100
2015-07-10,173.9027862548828,174.3218695155246,171.78222597918787,173.74353256953395,129456900
2015-07-13,175.82225036621094,175.93120335164528,175.12657039876163,175.16848129596414,106069400
2015-07-14,176.58493041992188,176.89506075392575,175.72161985841714,175.78029765842578,81709600
2015-07-15,176.52630615234375,177.08787636054845,176.04854494854283,176.62688207339232,97914100
2015-07-16,177.9427947998047,177.9427947998047,177.33931374643913,177.58237646460157,106683300
2015-07-17,178.09365844726562,178.1523362557131,177.52371122502208,177.93440472651847,89030000
2015-07-20,178.18582153320312,178.6803367219683,177.86732694504246,178.31993124895834,70446800
2015-07-21,177.48182678222656,178.3116165505911,177.18008621094953,178.05177408941046,77965000
2015-07-22,177.16329956054688,177.49857392985072,176.76098310679174,176.7945041490174,88667900
2015-07-23,176.16586303710938,177.39796905449916,175.80545751104444,177.29739314758027,90509100
2015-07-24,174.33865356445312,176.3251043225531,174.003392038746,176.2664393107877,117755000
2015-07-27,173.32449340820312,173.9615083116756,172.88026606204966,173.4502260920298,132361100
2015-07-28,175.4534149169922,175.59590170345467,173.33285445417943,174.16263119824956,123544800
2015-07-29,176.66043090820312,176.88672674977886,175.43670167741928,175.57918850747438,105791300
2015-07-30,176.70233154296875,176.8699623456825,175.52889034515178,176.14913838354406,91304400
2015-07-31,176.43408203125,177.2303378008253,176.14910843614445,177.20519382416353,103266900
2015-08-03,175.83900451660156,176.45925254281372,174.88349489154567,176.40058751825066,113965700
2015-08-04,175.49537658691406,176.22457764317085,175.00923828627256,175.76358332450985,81820800
2015-08-05,176.07366943359375,177.11298786562134,175.78868306052732,176.39216405498556,85786800
2015-08-06,174.6320037841797,176.36700187207867,174.0452769744549,176.25803612923153,116030800
2015-08-07,174.29678344726562,174.62366798758634,173.39156176882125,174.4728041025508,117858000
2015-08-10,176.4927520751953,176.57656106391298,175.4115099686534,175.4115099686534,80270700
2015-08-11,174.9002227783203,175.5707586157841,174.1374881033377,175.15167531604513,126081400
2015-08-12,175.10980224609375,175.29419996095527,172.12593055384045,173.59272241970507,172123700
2015-08-13,174.89183044433594,175.6377981411544,174.3470145286062,174.95049545068474,89383300
2015-08-14,175.5288543701172,175.60428629746687,174.55657800847317,174.69906480104737,72786500
2015-08-17,176.509521484375,176.509521484375,174.47278255151284,174.9337767923074,79072600
2015-08-18,175.99819946289062,176.58491345958961,175.76351386421103,176.23288506157022,71692700
2015-08-19,174.60687255859375,176.0233633719876,173.79384993200853,175.2522516333577,172946000
2015-08-20,170.96087646484375,174.58175024729712,170.90219865224498,173.08981442539326,194327900
2015-08-21,165.8145294189453,170.93572876473573,165.55469977317125,169.08337462289253,346588500
2015-08-24,158.8325958251953,165.5211627702032,152.8816069080654,157.14788529688326,507244300
2015-08-25,156.96347045898438,163.81966744422957,156.67010701883777,163.80290053037342,369833100
2015-08-26,162.9899444580078,163.26652828619106,157.8854982088004,160.99510310108968,339257000
2015-08-27,167.02151489257812,167.14723480665614,163.61855946447804,165.1356394449394,274143900
2015-08-28,167.02984619140625,167.49921746123985,165.88993905492126,166.37607723850832,160414400
2015-08-31,165.68045043945312,166.9041797470813,165.12725721315223,166.04924592365373,163298800
2015-09-01,160.7352294921875,163.24972955858715,159.86352897376676,161.8667468484221,256000400
2015-09-02,163.7861328125,163.82804369895797,161.2800101594332,163.12397405892193,160269300
2015-09-03,163.90350341796875,165.99892020216828,163.40898812635584,164.49859462261233,152087800
2015-09-04,161.42254638671875,162.48702183965443,160.6011464760509,161.6404779472914,207081000
2015-09-08,165.479248046875,165.63012470574253,163.58499587924496,164.23038782943848,116025700
2015-09-09,163.26644897460938,167.18907489476072,162.8976664530415,167.06335503393143,149347700
2015-09-10,164.15492248535156,165.30320655611314,162.8138509014177,163.07368048332086,158611100
2015-09-11,164.90089416503906,164.96794902479007,163.04854043396173,163.76098712808533,119691200
2015-09-14,164.28903198242188,165.12719858915932,163.80289381578527,165.0769106390603,79452000
2015-09-15,166.34259033203125,166.78681771708906,164.24717331216968,164.7919766215695,113806200
2015-09-16,167.78424072265625,167.97702831437846,166.30069454615412,166.64434603809892,99581600
2015-09-17,167.4070281982422,170.05563798888642,167.02985574836006,167.6501036986477,276046600
2015-09-18,164.67138671875,167.39273685358958,164.25855800228527,164.89045128428808,223657500
2015-09-21,165.5223388671875,166.55020674309193,164.46918343344404,165.50548478059525,105726200
2015-09-22,163.37387084960938,163.8372617311925,162.23645803625982,163.34859615205932,153890900
2015-09-23,163.1126708984375,164.01416500034912,162.53132721250788,163.54235356130408,92790600
2015-09-24,162.52294921875,162.98634020309063,160.55144523726653,161.89105592807695,159378800
2015-09-25,162.48077392578125,164.2921955549254,161.60454168351922,163.9888863719727,155054800
2015-09-28,158.40298461914062,161.68883701149747,158.0912547506794,161.57930474164885,178515900
2015-09-29,158.49566650390625,159.86056460590598,157.49306053437886,158.62205286188984,159045600
2015-09-30,161.45291137695312,161.6214136403641,159.60778138124135,160.39132269125668,163452000
2015-10-01,161.87417602539062,162.17748524669025,159.9279472120093,161.83204724489647,131079000
2015-10-02,164.29220581054688,164.31748050604588,159.33815979837223,159.8858081979462,211003300
2015-10-05,167.2158203125,167.44330550235108,165.4128185933113,165.52235088025853,126320800
2015-10-06,166.64285278320312,167.645458619627,165.97726433409338,167.08096895876204,110274500
2015-10-07,168.00772094726562,168.36157949934756,166.38164287423808,167.57802546153314,124307300
2015-10-08,169.52430725097656,169.81076240591693,167.3168850097487,167.62019424906782,153055200
2015-10-09,169.62542724609375,170.10565943576276,168.99353398986,169.66755603435624,107069200
2015-10-12,169.7854461669922,169.98764370646816,169.27150599433,169.70118862161289,56395600
2015-10-13,168.71546936035156,170.3246936516513,168.54696709321888,169.05247389461692,88038700
2015-10-14,167.90664672851562,169.23783654343228,167.61177096403435,168.6564927726757,99106200
2015-10-15,170.4847869873047,170.49320760167373,168.20154061511798,168.57225334175197,134142200
2015-10-16,171.25990295410156,171.27674418236762,170.12249010707063,170.88919023785743,114580100
2015-10-19,171.34413146972656,171.34413146972656,170.29940975639073,170.6111395765444,76523900
2015-10-20,171.12513732910156,171.74017656276504,170.65332570569382,170.9060856056344,78448500
2015-10-21,170.06350708007812,171.69799315384662,169.89499196311988,171.54634497566232,102038000
2015-10-22,172.93649291992188,173.14712394587437,170.06349549641186,171.01553899170682,174911700
2015-10-23,174.8321990966797,175.2029118164298,173.81275197326642,174.6131474240544,144442300
2015-10-26,174.40252685546875,174.71425672678123,174.0318141134213,174.6552867119466,69033000
2015-10-27,174.06549072265625,174.40249523292104,173.38303537713833,173.72847335649345,77905800
2015-10-28,176.04547119140625,176.07074589498902,173.73696255816668,174.40255117901623,135906700
2015-10-29,175.9442901611328,176.31500278165475,175.4219293899771,175.53988223687986,90525500
2015-10-30,175.1861114501953,176.4583316608897,175.02604259567474,176.13816824004155,131076900
2015-11-02,177.2586669921875,177.45244395970374,175.38826222844173,175.51464857274294,86270800
2015-11-03,177.7726287841797,178.3286979122383,176.6773446138553,176.9048297764067,95246100
2015-11-04,177.23338317871094,178.19386020886319,176.6941682294307,178.06748672696096,96224500
2015-11-05,177.0564422607422,177.75573883720955,176.16336873240257,177.29234799064707,78408700
2015-11-06,176.9637451171875,177.199663677695,175.63256843655364,176.71099818788784,110471500
2015-11-09,175.31243896484375,176.50040118504046,174.36038249471315,176.34874014234128,131008700
2015-11-10,175.71681213378906,175.7505202947695,174.5625583101937,174.83215931855398,75874600
2015-11-11,175.02598571777344,176.03701220843809,174.95858223760922,175.98646281228974,67846000
2015-11-12,172.58265686035156,174.4530616433617,172.5658156323239,173.98125014060224,121315200
2015-11-13,170.64488220214844,172.43946324473814,170.5606374777223,172.16986212831208,153577100
2015-11-16,173.23980712890625,173.29878998871206,170.34152207091594,170.45948779052753,117645200
2015-11-17,173.11341857910156,174.4361746601543,172.61633247215357,173.5515346872762,121123700
2015-11-18,175.86012268066406,176.00335029268987,173.55161394390356,173.593729881162,121342500
2015-11-19,175.7084503173828,176.12971247932526,175.4135616616627,175.74214563374179,88220500
2015-11-20,176.34872436523438,177.03116685657776,175.9695910762545,176.46667722971472,94011500
2015-11-23,176.14654541015625,176.91323268232725,175.68315451649283,176.4077258622485,64931200
2015-11-24,176.38246154785156,176.78686959890234,174.7479624026503,175.1355163686031,98874400
2015-11-25,176.35711669921875,176.71097521012268,176.09592347974427,176.5087648370797,51980100
2015-11-27,176.55935668945312,176.76156711113978,175.96959236273963,176.44982443738556,37317800
2015-11-30,175.82638549804688,176.83741201369105,175.71685323308637,176.71945913446422,112822700
2015-12-01,177.50299072265625,177.6209564512809,176.18023442536762,176.45826895162804,97858400
2015-12-02,175.69158935546875,177.77262538249414,175.43882949701498,177.45246203805934,108441300
2015-12-03,173.2313690185547,176.2138984745777,172.50679782724225,175.944297465848,166224200
2015-12-04,176.60987854003906,176.9047670853594,173.23136189422672,173.23136189422672,192913900
2015-12-07,175.53993225097656,176.7026069714552,174.57102165202795,176.28134484736444,102027100
2015-12-08,174.36036682128906,175.4893460745346,173.37461512800172,173.97281291926055,103372400
2015-12-09,173.0039520263672,175.81798035262585,172.02662066623728,173.72010288726793,162401500
2015-12-10,173.45045471191406,174.7647904203962,172.83541563928316,173.07132138922103,116128900
2015-12-11,170.08877563476562,171.9928755421941,169.7770329643682,171.32728713547687,211173300
2015-12-14,170.94813537597656,171.07452170497962,168.4626918430206,170.24885168359611,182385200
2015-12-15,172.74270629882812,173.65263382267747,170.9228512511295,172.46467181743833,154069600
2015-12-16,175.27029418945312,175.57360339127476,172.5489448421551,173.87170104461467,197017000
2015-12-17,172.59950256347656,175.64943595529166,172.58264848036802,175.58203247875616,173092500
2015-12-18,169.52468872070312,171.99101642651476,169.36365430390703,171.8554200676883,251393500
2015-12-21,170.92308044433594,171.10106921199636,169.5839681196295,170.7027250994136,99094300
2015-12-22,172.4740447998047,172.77068837905756,170.8213476941015,171.8129659575234,111026200
2015-12-23,174.60987854003906,174.6522580498585,173.38942107873945,173.4826508273779,110987200
2015-12-24,174.32171630859375,174.87262410516382,174.1013609494126,174.35562509149023,48539600
2015-12-28,173.92333984375,173.96570641272862,172.84696258408633,173.6266962664511,65899900
2015-12-29,175.77947998046875,176.11001947864887,174.9912753818897,175.02517123167766,92640700
2015-12-30,174.53355407714844,175.61841498756235,174.38947411955164,175.5336559854899,63317700
2015-12-31,172.78758239746094,174.49961292196474,172.78758239746094,173.85548864366646,114877900
2016-01-04,170.37220764160156,170.38067837166693,168.31268218343766,169.92301323230402,222353500
2016-01-05,170.66030883789062,171.1179738195279,169.55003575858572,170.69420467888278,110845800
2016-01-06,168.5076141357422,169.55855361994318,167.47361611054276,168.10078633629848,152112600
2016-01-07,164.46482849121094,167.33798313916594,164.07495513840922,165.5496766045597,213436100
2016-01-08,162.65956115722656,165.99039365035162,162.3714012174392,165.4310152267109,209817200
2016-01-11,162.8206329345703,163.9224356467227,160.8797753265361,163.58341246399237,187941300
2016-01-12,164.13427734375,164.88858594590823,161.99847711478168,164.2698865813626,172330500
2016-01-13,160.04067993164062,165.1513355227424,159.659290232623,164.80384166995327,221168900
2016-01-14,162.6680145263672,163.79524198132555,159.04903541205675,160.65088223070123,240795600
2016-01-15,159.1761932373047,159.98135217332498,157.2353358891122,158.29475894503636,324846400
2016-01-19,159.38807678222656,161.12553316880113,157.81165476826087,160.9984075759048,195244400
2016-01-20,157.34548950195312,158.91344062239094,153.4213957355556,156.8200198633326,286547800
2016-01-21,158.22694396972656,160.0745714508688,156.48948768515635,157.82012916393177,195772900
2016-01-22,161.4730682373047,161.6764692378427,160.0831053598363,160.8458849766809,168319600
2016-01-25,159.03216552734375,161.1594830672194,158.83723524205516,160.96455278193082,130371700
2016-01-26,161.2017364501953,161.48142556192667,159.35410968666662,159.69311973775675,141036800
2016-01-27,159.44741821289062,162.35446898867258,158.54054583268825,160.67634642111452,185681700
2016-01-28,160.2779541015625,161.20176766219626,158.62525715079403,160.99836676512138,143798800
2016-01-29,164.1851806640625,164.3207899455244,160.930635503454,161.04929039162994,210529300
2016-02-01,164.12582397460938,164.91404149784807,162.5917813716696,163.17658500094745,136061600
2016-02-02,161.16790771484375,162.70195017314046,160.6424251047614,162.69347944467827,182564900
2016-02-03,162.13417053222656,162.5409855238735,158.57451025738126,162.22740031493893,205054900
2016-02-04,162.38836669921875,163.3630307107808,160.99840420553886,161.63405802153412,139531800
2016-02-05,159.29483032226562,162.44767401937784,158.65917655966086,161.87135414883915,180788300
2016-02-08,157.15057373046875,157.74384804344555,154.9300271880085,157.4472173531622,191526700
2016-02-09,157.1590118408203,158.43880287791833,155.26900516017471,155.40461438425527,184513100
2016-02-10,157.0234832763672,159.6254201070894,156.89634472430163,157.98967678296572,148214100
2016-02-11,154.9808807373047,156.03183306590697,153.48073406696034,154.540157124354,219058900
2016-02-12,158.17613220214844,158.1930736627198,155.91320570425881,156.7607442996817,127632400
2016-02-16,160.84585571289062,160.87128083333212,159.02365310839127,159.98984648240122,120250700
2016-02-17,163.47323608398438,163.8461551070072,161.88833023613745,162.01546877530157,136009500
2016-02-18,162.80361938476562,163.8037212449003,162.4900343705473,163.74438735982798,102343000
2016-02-19,162.72738647460938,162.87993719187216,161.41369925773324,162.0239279916059,114793000
2016-02-22,165.08352661132812,165.22760658577542,164.24445894934865,164.31226357245492,103640300
2016-02-23,162.9986114501953,164.69368845979014,162.87994364440885,164.42246993069756,111455300
2016-02-24,163.74441528320312,164.02410450536658,160.45597510553162,161.5662483334956,150812200
2016-02-25,165.72764587402344,165.7361295343985,163.43082415156576,164.1936035055933,110728300
2016-02-26,165.34622192382812,166.69380453840566,165.1851875989906,166.60058775287493,129833700
2016-02-29,164.04949951171875,166.31242505851253,163.85456933777516,165.36318636897101,125918100
2016-03-01,167.90582275390625,167.9905817617275,164.8038292943359,165.27844870035366,141799700
2016-03-02,168.66018676757812,168.71103701601038,167.1769941703758,167.59229275326118,102415000
2016-03-03,169.32119750976562,169.33815189653654,167.90581012597994,168.48212995211202,95172200
2016-03-04,169.87213134765625,170.65187812981827,168.68558264855903,169.51616673792708,129293600
2016-03-07,170.0077667236328,170.41459456788377,168.8720680896945,168.94834346083672,100219000
2016-03-08,168.15162658691406,169.43988867711715,167.99060514149804,168.9313733566446,123974900
2016-03-09,168.9822540283203,169.32973503354577,168.1770819941792,168.96529963486128,94801200
2016-03-10,169.11781311035156,170.4145588097372,167.2871399250045,169.47379063247948,156838700
2016-03-11,171.84693908691406,171.88931860763995,169.10092202470673,170.57563105962132,137964500
2016-03-14,171.6265106201172,172.08417562484442,171.0078112646351,171.33835069371824,73612000
2016-03-15,171.34683227539062,171.65194660867266,170.3975934306951,170.6603282586084,93169100
2016-03-16,172.33843994140625,172.74526764883407,170.82135202956667,170.86373153230812,129303200
2016-03-17,173.4318084716797,173.94032381539466,171.85538633458188,172.25373046665146,134278500
2016-03-18,174.11329650878906,174.4540551653916,173.61918735733872,173.93438976465154,138372400
2016-03-21,174.3603515625,174.59037081442185,173.61919430521965,173.8492135571415,72926700
2016-03-22,174.2666778564453,174.8374558993936,173.42329541943957,173.58514737263252,97471900
2016-03-23,173.11660766601562,174.07074254561834,172.94621529541845,173.8833213372517,81052500
2016-03-24,173.03988647460938,173.0739701406084,171.8642599798402,172.08575181239442,84360900
2016-03-28,173.1421356201172,173.67031548511676,172.69062450988648,173.45733805579619,62408200
2016-03-29,174.7436981201172,174.85445053108205,172.42650290019068,172.73319088515476,92922900
2016-03-30,175.510498046875,176.23461373175746,175.14416999525173,175.74903180179095,86365300
2016-03-31,175.08444213867188,175.8426410653018,174.9225772556092,175.41668632002416,94584100
2016-04-01,176.27711486816406,176.46453600095066,173.7724988201139,174.08771417931362,114423500
2016-04-04,175.70635986328125,176.40493199418893,175.39967187882826,176.2004690048505,63497000
2016-04-05,173.95143127441406,175.71487746767957,173.69585578288167,174.3603442614002,99662200
2016-04-06,175.85118103027344,175.91082094284897,173.7725194914488,173.9514262300663,91839800
2016-04-07,173.74700927734375,175.1185846397806,173.0143662949406,174.76078406685522,113859000
2016-04-08,174.2155303955078,175.36561366866746,173.67882313481863,174.9311314103533,95040600
2016-04-11,173.80662536621094,175.553042898585,173.71291477669493,174.8544706859911,83757500
2016-04-12,175.42527770996094,175.70640952509464,173.5340367711436,173.97703354036454,115350600
2016-04-13,177.197265625,177.28246181773451,176.20904698538092,176.3453556941106,96336400
2016-04-14,177.20574951171875,177.70838616366478,176.85647637956114,177.25687501801877,65212900
2016-04-15,177.00982666015625,177.3420709799407,176.68609675914638,177.20576228487204,75761600
